offense_id,occur_date,UC2_Literal,neighborhood,npu,lat,long,use_date,zip,county,total_cases,deaths
210500609,1/30/2021,LARCENY-NON VEHICLE,Downtown,M,33.755782,-84.381621,2021-02-19,30303,Fulton,291.0,8.0
210501493,2/18/2021,LARCENY-NON VEHICLE,Downtown,M,33.7515,-84.396305,2021-02-19,30303,Fulton,291.0,8.0
210501540,2/19/2021,AGG ASSAULT,Downtown,M,33.753219,-84.391926,2021-02-20,30303,Fulton,273.0,5.0
210502267,2/19/2021,AUTO THEFT,Castleberry Hill,M,33.743483000000005,-84.403406,2021-02-20,30303,Fulton,273.0,5.0
210510319,2/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762421999999994,-84.38307900000001,2021-02-20,30303,Fulton,273.0,5.0
210510691,2/19/2021,LARCENY-NON VEHICLE,Downtown,M,33.759426,-84.38837099999999,2021-02-20,30303,Fulton,273.0,5.0
210511180,2/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757487,-84.391081,2021-02-20,30303,Fulton,273.0,5.0
210511471,2/19/2021,AGG ASSAULT,Downtown,M,33.751045,-84.394791,2021-02-21,30303,Fulton,208.0,0.0
210512129,2/20/2021,AUTO THEFT,Downtown,M,33.75582,-84.38049000000001,2021-02-21,30303,Fulton,208.0,0.0
210520064,2/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760565,-84.384259,2021-02-21,30303,Fulton,208.0,0.0
210520444,2/21/2021,AGG ASSAULT,Downtown,M,33.750513,-84.395813,2021-02-21,30303,Fulton,208.0,0.0
210521762,2/21/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760038,-84.385984,2021-02-22,30303,Fulton,148.0,3.0
210530094,2/22/2021,LARCENY-FROM VEHICLE,Downtown,M,33.750174,-84.39515,2021-02-23,30303,Fulton,274.0,2.0
210530519,2/21/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760259999999995,-84.38821999999999,2021-02-22,30303,Fulton,148.0,3.0
210541311,2/23/2021,LARCENY-NON VEHICLE,Downtown,M,33.75635,-84.38914799999999,2021-02-23,30303,Fulton,274.0,2.0
210550110,2/24/2021,LARCENY-FROM VEHICLE,Downtown,M,33.755453,-84.379426,2021-02-24,30303,Fulton,292.0,15.0
210550189,2/24/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760038,-84.385984,2021-02-24,30303,Fulton,292.0,15.0
210550419,2/24/2021,LARCENY-NON VEHICLE,Downtown,M,33.760496,-84.381762,2021-02-24,30303,Fulton,292.0,15.0
210550971,2/23/2021,LARCENY-NON VEHICLE,Downtown,M,33.752599,-84.391225,2021-02-24,30303,Fulton,292.0,15.0
210551127,2/21/2021,LARCENY-FROM VEHICLE,Downtown,M,33.75894,-84.389013,2021-02-24,30303,Fulton,292.0,15.0
210551215,2/24/2021,AUTO THEFT,Downtown,M,33.755455,-84.389291,2021-02-24,30303,Fulton,292.0,15.0
210551606,2/24/2021,AGG ASSAULT,Downtown,M,33.753219,-84.391926,2021-02-24,30303,Fulton,292.0,15.0
210551607,2/24/2021,LARCENY-FROM VEHICLE,Downtown,M,33.751358,-84.390261,2021-02-24,30303,Fulton,292.0,15.0
210560460,2/25/2021,LARCENY-NON VEHICLE,Downtown,M,33.757749,-84.382599,2021-02-25,30303,Fulton,305.0,14.0
210561318,2/25/2021,LARCENY-FROM VEHICLE,Downtown,M,33.758323,-84.389049,2021-02-25,30303,Fulton,305.0,14.0
210571209,2/26/2021,LARCENY-FROM VEHICLE,Downtown,M,33.751358,-84.390261,2021-02-26,30303,Fulton,388.0,0.0
210572119,2/26/2021,LARCENY-FROM VEHICLE,Downtown,M,33.750573,-84.39309300000001,2021-02-27,30303,Fulton,278.0,6.0
210572189,2/26/2021,LARCENY-FROM VEHICLE,Downtown,M,33.755759999999995,-84.382747,2021-02-27,30303,Fulton,278.0,6.0
210580345,2/27/2021,AUTO THEFT,Downtown,M,33.751847,-84.38201600000001,2021-02-27,30303,Fulton,278.0,6.0
210590430,2/28/2021,LARCENY-FROM VEHICLE,Mechanicsville,V,33.743306,-84.405681,2021-02-28,30303,Fulton,286.0,1.0
210590667,2/28/2021,LARCENY-NON VEHICLE,Downtown,M,33.748497,-84.39635799999999,2021-02-28,30303,Fulton,286.0,1.0
210601276,2/27/2021,LARCENY-NON VEHICLE,Downtown,M,33.753198,-84.392083,2021-03-01,30303,Fulton,301.0,6.0
210611282,3/2/2021,LARCENY-NON VEHICLE,Downtown,M,33.761507,-84.38668100000001,2021-03-02,30303,Fulton,318.0,5.0
210611466,3/1/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757295,-84.38397900000001,2021-03-02,30303,Fulton,318.0,5.0
210611773,3/2/2021,LARCENY-NON VEHICLE,Downtown,M,33.759927000000005,-84.387163,2021-03-02,30303,Fulton,318.0,5.0
210630210,3/4/2021,BURGLARY,Downtown,M,33.759352,-84.384417,2021-03-04,30303,Fulton,384.0,8.0
210630373,3/4/2021,LARCENY-NON VEHICLE,Downtown,M,33.757749,-84.382599,2021-03-04,30303,Fulton,384.0,8.0
210631910,3/4/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757454,-84.384874,2021-03-04,30303,Fulton,384.0,8.0
210640473,3/4/2021,LARCENY-NON VEHICLE,Downtown,M,33.758349,-84.392475,2021-03-05,30303,Fulton,230.0,5.0
210641072,3/5/2021,LARCENY-FROM VEHICLE,Downtown,M,33.758974,-84.38334,2021-03-05,30303,Fulton,230.0,5.0
210641200,3/5/2021,LARCENY-NON VEHICLE,Downtown,M,33.75853,-84.390221,2021-03-05,30303,Fulton,230.0,5.0
210641370,1/29/2021,AUTO THEFT,Castleberry Hill,M,33.749484,-84.39793,2021-03-05,30303,Fulton,230.0,5.0
210650577,3/6/2021,AGG ASSAULT,Downtown,M,33.759997,-84.39177600000001,2021-03-06,30303,Fulton,297.0,5.0
210650665,3/6/2021,BURGLARY,Castleberry Hill,M,33.745081,-84.402142,2021-03-06,30303,Fulton,297.0,5.0
210651314,3/6/2021,LARCENY-NON VEHICLE,Downtown,M,33.758598,-84.39183,2021-03-06,30303,Fulton,297.0,5.0
210651925,3/5/2021,AUTO THEFT,Mechanicsville,V,33.742658,-84.405817,2021-03-06,30303,Fulton,297.0,5.0
210651925,3/5/2021,LARCENY-FROM VEHICLE,Mechanicsville,V,33.742658,-84.405817,2021-03-06,30303,Fulton,297.0,5.0
210652674,3/6/2021,LARCENY-NON VEHICLE,Downtown,M,33.756922,-84.39111700000001,2021-03-07,30303,Fulton,231.0,1.0
210660093,3/7/2021,LARCENY-FROM VEHICLE,Downtown,M,33.758859,-84.385998,2021-03-07,30303,Fulton,231.0,1.0
210660463,3/7/2021,AGG ASSAULT,Downtown,M,33.759932,-84.385797,2021-03-07,30303,Fulton,231.0,1.0
210660464,3/7/2021,AGG ASSAULT,Castleberry Hill,M,33.744077000000004,-84.40385500000001,2021-03-07,30303,Fulton,231.0,1.0
210660507,3/6/2021,AUTO THEFT,Downtown,M,33.762421999999994,-84.38307900000001,2021-03-07,30303,Fulton,231.0,1.0
210661496,3/7/2021,LARCENY-FROM VEHICLE,Downtown,M,33.755945000000004,-84.389728,2021-03-07,30303,Fulton,231.0,1.0
210661715,3/7/2021,AGG ASSAULT,Downtown,M,33.757749,-84.382599,2021-03-07,30303,Fulton,231.0,1.0
210670139,3/8/2021,LARCENY-NON VEHICLE,Downtown,M,33.759944,-84.38395600000001,2021-03-08,30303,Fulton,216.0,4.0
210670400,3/8/2021,ROBBERY,Downtown,M,33.758323,-84.389049,2021-03-08,30303,Fulton,216.0,4.0
210670489,3/8/2021,LARCENY-NON VEHICLE,Downtown,M,33.757749,-84.382599,2021-03-08,30303,Fulton,216.0,4.0
210671476,3/8/2021,LARCENY-FROM VEHICLE,Pittsburgh,V,33.742475,-84.40789000000001,2021-03-08,30303,Fulton,216.0,4.0
210680093,3/9/2021,LARCENY-NON VEHICLE,Downtown,M,33.761507,-84.38668100000001,2021-03-09,30303,Fulton,166.0,1.0
210680507,12/14/2020,LARCENY-NON VEHICLE,Downtown,M,33.748137,-84.394417,2021-03-09,30303,Fulton,166.0,1.0
210690195,3/10/2021,AUTO THEFT,Pittsburgh,V,33.742773,-84.407627,2021-03-10,30303,Fulton,178.0,7.0
210691305,2/26/2021,AUTO THEFT,Downtown,M,33.749443,-84.391221,2021-03-10,30303,Fulton,178.0,7.0
210691549,3/10/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760473,-84.385553,2021-03-10,30303,Fulton,178.0,7.0
210691560,3/10/2021,AUTO THEFT,Downtown,M,33.749479,-84.393594,2021-03-10,30303,Fulton,178.0,7.0
210700286,3/11/2021,ROBBERY,Downtown,M,33.757742,-84.388441,2021-03-11,30303,Fulton,185.0,9.0
210701063,3/11/2021,LARCENY-FROM VEHICLE,Downtown,M,33.755755,-84.392726,2021-03-11,30303,Fulton,185.0,9.0
210710565,3/11/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749484,-84.39793,2021-03-12,30303,Fulton,156.0,2.0
210712255,3/12/2021,AGG ASSAULT,Downtown,M,33.750685,-84.395953,2021-03-13,30303,Fulton,141.0,5.0
210712329,3/12/2021,LARCENY-NON VEHICLE,Downtown,M,33.761588,-84.38495400000001,2021-03-13,30303,Fulton,141.0,5.0
210712342,3/12/2021,AGG ASSAULT,Downtown,M,33.749076,-84.39502,2021-03-13,30303,Fulton,141.0,5.0
210721475,3/13/2021,LARCENY-NON VEHICLE,Downtown,M,33.75557,-84.38909,2021-03-13,30303,Fulton,141.0,5.0
210740339,3/14/2021,LARCENY-FROM VEHICLE,Downtown,M,33.748538,-84.392826,2021-03-15,30303,Fulton,116.0,7.0
210741097,3/15/2021,AUTO THEFT,Downtown,M,33.7556,-84.380142,2021-03-15,30303,Fulton,116.0,7.0
210741270,3/15/2021,LARCENY-NON VEHICLE,Downtown,M,33.76062,-84.38833000000001,2021-03-15,30303,Fulton,116.0,7.0
210750663,3/15/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757313,-84.389922,2021-03-16,30303,Fulton,183.0,1.0
210761966,3/17/2021,AUTO THEFT,Mechanicsville,V,33.744383,-84.393895,2021-03-18,30303,Fulton,211.0,2.0
210770304,3/18/2021,AUTO THEFT,Castleberry Hill,M,33.744077000000004,-84.40385500000001,2021-03-18,30303,Fulton,211.0,2.0
210771635,3/18/2021,LARCENY-NON VEHICLE,Downtown,M,33.757585,-84.385726,2021-03-19,30303,Fulton,180.0,4.0
210780088,3/18/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762673,-84.383907,2021-03-19,30303,Fulton,180.0,4.0
210780174,3/19/2021,LARCENY-FROM VEHICLE,Downtown,M,33.755369,-84.379873,2021-03-19,30303,Fulton,180.0,4.0
210780485,3/19/2021,LARCENY-NON VEHICLE,Downtown,M,33.757749,-84.382599,2021-03-19,30303,Fulton,180.0,4.0
210780652,3/19/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757368,-84.384412,2021-03-19,30303,Fulton,180.0,4.0
210780812,3/18/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760565,-84.384259,2021-03-19,30303,Fulton,180.0,4.0
210781927,3/19/2021,LARCENY-FROM VEHICLE,Downtown,M,33.759944,-84.38395600000001,2021-03-19,30303,Fulton,180.0,4.0
210791896,3/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760642,-84.38597299999999,2021-03-20,30303,Fulton,208.0,8.0
210792247,3/20/2021,AUTO THEFT,Castleberry Hill,M,33.743483000000005,-84.403406,2021-03-21,30303,Fulton,197.0,0.0
210800069,3/21/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760038,-84.385984,2021-03-21,30303,Fulton,197.0,0.0
210800517,3/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760565,-84.384259,2021-03-21,30303,Fulton,197.0,0.0
210800898,3/21/2021,AUTO THEFT,Downtown,M,33.760038,-84.385984,2021-03-21,30303,Fulton,197.0,0.0
210811061,3/19/2021,LARCENY-NON VEHICLE,Downtown,M,33.757454,-84.384874,2021-03-22,30303,Fulton,99.0,1.0
210811785,3/22/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760038,-84.385984,2021-03-22,30303,Fulton,99.0,1.0
210811941,3/22/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762673,-84.383907,2021-03-23,30303,Fulton,232.0,0.0
210820304,3/23/2021,LARCENY-NON VEHICLE,Downtown,M,33.758817,-84.392205,2021-03-23,30303,Fulton,232.0,0.0
210821758,3/19/2021,LARCENY-NON VEHICLE,Downtown,M,33.757454,-84.384874,2021-03-23,30303,Fulton,232.0,0.0
210840093,3/24/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757404,-84.389064,2021-03-25,30303,Fulton,198.0,5.0
210840699,3/25/2021,LARCENY-NON VEHICLE,Downtown,M,33.753567,-84.39058399999999,2021-03-27,30303,Fulton,175.0,5.0
210840871,3/25/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757401,-84.380581,2021-03-25,30303,Fulton,198.0,5.0
210850883,3/26/2021,LARCENY-NON VEHICLE,Downtown,M,33.759906,-84.388253,2021-03-26,30303,Fulton,153.0,3.0
210852169,3/26/2021,LARCENY-FROM VEHICLE,Downtown,M,33.757453000000005,-84.392698,2021-03-26,30303,Fulton,153.0,3.0
210852418,3/26/2021,AUTO THEFT,Downtown,M,33.758974,-84.38334,2021-03-27,30303,Fulton,175.0,5.0
210860473,3/27/2021,LARCENY-FROM VEHICLE,Downtown,M,33.752342,-84.39459000000001,2021-03-27,30303,Fulton,175.0,5.0
210860814,3/26/2021,LARCENY-NON VEHICLE,Downtown,M,33.752858,-84.3912,2021-03-27,30303,Fulton,175.0,5.0
210870927,3/28/2021,AGG ASSAULT,Downtown,M,33.74759,-84.39456899999999,2021-03-28,30303,Fulton,107.0,0.0
210880502,3/28/2021,AGG ASSAULT,Downtown,M,33.761588,-84.38495400000001,2021-03-29,30303,Fulton,123.0,2.0
210880517,3/29/2021,BURGLARY,Downtown,M,33.748793,-84.392703,2021-03-29,30303,Fulton,123.0,2.0
210881312,3/27/2021,AUTO THEFT,Downtown,M,33.750174,-84.39515,2021-03-29,30303,Fulton,123.0,2.0
210890995,3/30/2021,AGG ASSAULT,Downtown,M,33.754721999999994,-84.38972199999999,2021-03-30,30303,Fulton,134.0,3.0
210900858,3/31/2021,AGG ASSAULT,Downtown,M,33.749076,-84.39502,2021-03-31,30303,Fulton,186.0,5.0
210901501,3/31/2021,LARCENY-NON VEHICLE,Downtown,M,33.752694,-84.39198,2021-03-31,30303,Fulton,186.0,5.0
210921443,2/11/2021,LARCENY-FROM VEHICLE,Downtown,M,33.756853,-84.388598,2021-02-11,30303,Fulton,379.0,5.0
202700725,9/26/2020,HOMICIDE,Downtown,M,33.74892,-84.3968,2020-09-26,30303,Fulton,83.0,1.0
202721557,9/28/2020,HOMICIDE,Downtown,M,33.74835,-84.39519,2020-09-28,30303,Fulton,134.0,0.0
202510095,9/7/2020,ROBBERY,Downtown,M,33.75657,-84.38034,2020-09-07,30303,Fulton,52.0,0.0
202590305,9/15/2020,ROBBERY,Downtown,M,33.76158,-84.38495999999999,2020-09-15,30303,Fulton,102.0,4.0
202661776,9/22/2020,ROBBERY,Downtown,M,33.75445,-84.38954,2020-09-22,30303,Fulton,47.0,1.0
202711262,9/25/2020,ROBBERY,Downtown,M,33.74816,-84.39459000000001,2020-09-27,30303,Fulton,54.0,3.0
202501398,9/6/2020,AGG ASSAULT,Downtown,M,33.75956,-84.38365,2020-09-06,30303,Fulton,80.0,4.0
202621067,9/18/2020,AGG ASSAULT,Downtown,M,33.74892,-84.3968,2020-09-18,30303,Fulton,135.0,2.0
202621782,9/18/2020,AGG ASSAULT,Downtown,M,33.74747,-84.39415,2020-09-18,30303,Fulton,135.0,2.0
202630192,9/19/2020,AGG ASSAULT,Castleberry Hill,M,33.74348,-84.40341,2020-09-19,30303,Fulton,97.0,1.0
202501801,9/6/2020,AGG ASSAULT,Downtown,M,33.75756,-84.38434000000001,2020-09-06,30303,Fulton,80.0,4.0
202700175,9/26/2020,AGG ASSAULT,Downtown,M,33.74852,-84.39636,2020-09-26,30303,Fulton,83.0,1.0
202510374,9/7/2020,AGG ASSAULT,Downtown,M,33.750809999999994,-84.39631,2020-09-07,30303,Fulton,52.0,0.0
202620832,9/18/2020,AGG ASSAULT,Downtown,M,33.761520000000004,-84.38672,2020-09-18,30303,Fulton,135.0,2.0
202610969,9/17/2020,LARCENY-NON VEHICLE,Downtown,M,33.74852,-84.39636,2020-09-17,30303,Fulton,118.0,2.0
202591530,9/15/2020,LARCENY-NON VEHICLE,Downtown,M,33.74892,-84.3968,2020-09-15,30303,Fulton,102.0,4.0
202520821,9/8/2020,LARCENY-NON VEHICLE,Downtown,M,33.75366,-84.39047,2020-09-08,30303,Fulton,60.0,3.0
202541377,9/10/2020,LARCENY-NON VEHICLE,Downtown,M,33.76147,-84.38914,2020-09-10,30303,Fulton,125.0,3.0
202620698,9/18/2020,LARCENY-NON VEHICLE,Downtown,M,33.76044,-84.38701999999999,2020-09-18,30303,Fulton,135.0,2.0
202620744,9/18/2020,LARCENY-NON VEHICLE,Downtown,M,33.75366,-84.39047,2020-09-18,30303,Fulton,135.0,2.0
202621404,9/18/2020,LARCENY-NON VEHICLE,Downtown,M,33.75278,-84.39171,2020-09-18,30303,Fulton,135.0,2.0
202671491,9/23/2020,LARCENY-NON VEHICLE,Downtown,M,33.75445,-84.38954,2020-09-23,30303,Fulton,146.0,3.0
202150504,8/2/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76008,-84.39106,2020-09-29,30303,Fulton,159.0,1.0
202450152,9/1/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76246,-84.38386,2020-09-01,30303,Fulton,160.0,7.0
202450154,9/1/2020,LARCENY-FROM VEHICLE,Downtown,M,33.750820000000004,-84.39623,2020-09-01,30303,Fulton,160.0,7.0
202450249,9/1/2020,LARCENY-FROM VEHICLE,Pittsburgh,V,33.74277,-84.40756,2020-09-01,30303,Fulton,160.0,7.0
202470563,9/1/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7558,-84.38436999999999,2020-09-03,30303,Fulton,178.0,4.0
202470867,9/3/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75179,-84.39145,2020-09-03,30303,Fulton,178.0,4.0
202471183,9/2/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75832,-84.38905,2020-09-03,30303,Fulton,178.0,4.0
202480375,9/4/2020,LARCENY-FROM VEHICLE,Downtown,M,33.756840000000004,-84.38475,2020-09-04,30303,Fulton,113.0,3.0
202490372,9/4/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76051,-84.38429000000001,2020-09-05,30303,Fulton,95.0,7.0
202490388,9/5/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75528,-84.37959000000001,2020-09-05,30303,Fulton,95.0,7.0
202491123,9/5/2020,LARCENY-FROM VEHICLE,Downtown,M,33.759879999999995,-84.38911999999999,2020-09-05,30303,Fulton,95.0,7.0
202501353,9/6/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76241,-84.38306999999999,2020-09-06,30303,Fulton,80.0,4.0
202510074,9/6/2020,LARCENY-FROM VEHICLE,Downtown,M,33.759879999999995,-84.38911999999999,2020-09-07,30303,Fulton,52.0,0.0
202510276,9/6/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75554,-84.38025,2020-09-07,30303,Fulton,52.0,0.0
202510439,9/7/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75042,-84.39475,2020-09-07,30303,Fulton,52.0,0.0
202520832,9/8/2020,LARCENY-FROM VEHICLE,Downtown,M,33.760740000000006,-84.38561,2020-09-08,30303,Fulton,60.0,3.0
202521783,9/8/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7573,-84.38991999999999,2020-09-08,30303,Fulton,60.0,3.0
202530523,9/8/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76028,-84.38768,2020-09-09,30303,Fulton,135.0,3.0
202541537,9/5/2020,LARCENY-FROM VEHICLE,Downtown,M,33.759890000000006,-84.38747,2020-09-10,30303,Fulton,125.0,3.0
202560041,9/11/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75991,-84.38521999999999,2020-09-12,30303,Fulton,97.0,1.0
202561469,9/12/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75369,-84.38103000000001,2020-09-12,30303,Fulton,97.0,1.0
202570387,9/13/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75967,-84.3842,2020-09-13,30303,Fulton,100.0,2.0
202570720,9/12/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7514,-84.39098,2020-09-13,30303,Fulton,100.0,2.0
202571525,9/13/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75741,-84.38412,2020-09-13,30303,Fulton,100.0,2.0
202581820,9/14/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7579,-84.39350999999999,2020-09-14,30303,Fulton,72.0,0.0
202591182,9/15/2020,LARCENY-FROM VEHICLE,Downtown,M,33.74823,-84.39529,2020-09-15,30303,Fulton,102.0,4.0
202591803,9/15/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75962,-84.38955,2020-09-15,30303,Fulton,102.0,4.0
202600164,9/15/2020,LARCENY-FROM VEHICLE,Downtown,M,33.74827,-84.39732,2020-09-16,30303,Fulton,162.0,0.0
202610503,9/16/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76246,-84.38386,2020-09-17,30303,Fulton,118.0,2.0
202631888,9/19/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7602,-84.38554,2020-09-19,30303,Fulton,97.0,1.0
202641054,9/19/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75741,-84.38075,2020-09-20,30303,Fulton,46.0,0.0
202641200,9/18/2020,LARCENY-FROM VEHICLE,Downtown,M,33.74947,-84.39629000000001,2020-09-20,30303,Fulton,46.0,0.0
202651054,9/21/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76202,-84.38426,2020-09-21,30303,Fulton,54.0,0.0
202651427,9/18/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75119,-84.38996,2020-09-21,30303,Fulton,54.0,0.0
202651789,9/21/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75991,-84.38521999999999,2020-09-21,30303,Fulton,54.0,0.0
202660067,9/21/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75713,-84.39294,2020-09-22,30303,Fulton,47.0,1.0
202660529,9/21/2020,LARCENY-FROM VEHICLE,Downtown,M,33.74918,-84.39318,2020-09-22,30303,Fulton,47.0,1.0
202661048,9/15/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7582,-84.39062,2020-09-22,30303,Fulton,47.0,1.0
202661906,9/22/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76045,-84.38556,2020-09-22,30303,Fulton,47.0,1.0
202690023,9/24/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76097,-84.38604000000001,2020-09-25,30303,Fulton,100.0,2.0
202700159,9/25/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75536,-84.38042,2020-09-26,30303,Fulton,83.0,1.0
202700291,9/25/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76086,-84.38506,2020-09-26,30303,Fulton,83.0,1.0
202700733,9/25/2020,LARCENY-FROM VEHICLE,Downtown,M,33.756890000000006,-84.39112,2020-09-26,30303,Fulton,83.0,1.0
202701088,9/26/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75172,-84.39133000000001,2020-09-26,30303,Fulton,83.0,1.0
202701257,9/26/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7602,-84.38554,2020-09-26,30303,Fulton,83.0,1.0
202702103,9/26/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75752,-84.39191,2020-09-26,30303,Fulton,83.0,1.0
202710362,9/27/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76051,-84.38429000000001,2020-09-27,30303,Fulton,54.0,3.0
202711078,9/24/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75716,-84.38024,2020-09-27,30303,Fulton,54.0,3.0
202711108,9/27/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75993,-84.38395,2020-09-27,30303,Fulton,54.0,3.0
202720081,9/27/2020,LARCENY-FROM VEHICLE,Downtown,M,33.754870000000004,-84.37999,2020-09-28,30303,Fulton,134.0,0.0
202720118,9/28/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75784,-84.38089000000001,2020-09-28,30303,Fulton,134.0,0.0
202720182,9/28/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75445,-84.38025999999999,2020-09-28,30303,Fulton,134.0,0.0
202721765,9/28/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75557,-84.38427,2020-09-28,30303,Fulton,134.0,0.0
202721776,9/28/2020,LARCENY-FROM VEHICLE,Downtown,M,33.757670000000005,-84.39265999999999,2020-09-28,30303,Fulton,134.0,0.0
202731687,9/29/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75991,-84.38521999999999,2020-09-29,30303,Fulton,159.0,1.0
202570469,9/12/2020,LARCENY-FROM VEHICLE,Downtown,M,33.75168,-84.38198,2020-09-13,30303,Fulton,100.0,2.0
202620955,9/18/2020,LARCENY-NON VEHICLE,Downtown,M,33.75551,-84.38903,2020-09-18,30303,Fulton,135.0,2.0
202530550,9/9/2020,LARCENY-NON VEHICLE,Downtown,M,33.76161,-84.38592,2020-09-09,30303,Fulton,135.0,3.0
202580384,9/14/2020,LARCENY-NON VEHICLE,Downtown,M,33.74983,-84.38905,2020-09-14,30303,Fulton,72.0,0.0
202590517,9/15/2020,LARCENY-NON VEHICLE,Downtown,M,33.7465,-84.39536,2020-09-15,30303,Fulton,102.0,4.0
202590889,9/11/2020,LARCENY-NON VEHICLE,Downtown,M,33.76158,-84.38495999999999,2020-09-15,30303,Fulton,102.0,4.0
202670917,9/23/2020,LARCENY-NON VEHICLE,Downtown,M,33.75776,-84.38252,2020-09-23,30303,Fulton,146.0,3.0
202690296,9/25/2020,LARCENY-NON VEHICLE,Downtown,M,33.75585,-84.39005999999999,2020-09-25,30303,Fulton,100.0,2.0
202720376,9/28/2020,LARCENY-NON VEHICLE,Downtown,M,33.759809999999995,-84.39084,2020-09-28,30303,Fulton,134.0,0.0
202461149,9/2/2020,AUTO THEFT,Downtown,M,33.75478,-84.38541,2020-09-02,30303,Fulton,106.0,2.0
202500602,9/6/2020,AUTO THEFT,Downtown,M,33.75893,-84.3911,2020-09-06,30303,Fulton,80.0,4.0
202511020,9/7/2020,AUTO THEFT,Downtown,M,33.76017,-84.38746,2020-09-07,30303,Fulton,52.0,0.0
202511100,9/4/2020,AUTO THEFT,Downtown,M,33.756809999999994,-84.38788000000001,2020-09-07,30303,Fulton,52.0,0.0
202521293,9/6/2020,AUTO THEFT,Castleberry Hill,M,33.74405,-84.40386,2020-09-08,30303,Fulton,60.0,3.0
202530233,9/9/2020,AUTO THEFT,Downtown,M,33.75538,-84.37928000000001,2020-09-09,30303,Fulton,135.0,3.0
202610902,9/17/2020,AUTO THEFT,Downtown,M,33.756809999999994,-84.38982,2020-09-17,30303,Fulton,118.0,2.0
202630790,9/19/2020,AUTO THEFT,Downtown,M,33.74827,-84.39732,2020-09-19,30303,Fulton,97.0,1.0
202691072,9/24/2020,AUTO THEFT,Downtown,M,33.757259999999995,-84.38786,2020-09-25,30303,Fulton,100.0,2.0
202701071,9/26/2020,AUTO THEFT,Downtown,M,33.7617,-84.38744,2020-09-26,30303,Fulton,83.0,1.0
202720681,9/28/2020,AUTO THEFT,Downtown,M,33.7598,-84.38819000000001,2020-09-28,30303,Fulton,134.0,0.0
