offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,dispo_code,Shift,loc_type,UC2_Literal,ibr_code,neighborhood,npu,long,lat
203651121,12/30/2020,12/30/2020,16:00,12/30/2020,17:48,410,NULL,NULL,1999 BENT CREEK WAY SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Campbellton Road,R,-84.466464,33.701051
203651156,12/30/2020,12/29/2020,14:00,12/30/2020,16:50,207,NULL,NULL,1700 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Berkeley Park,D,-84.409141,33.800936
203651170,12/30/2020,12/30/2020,16:04,12/30/2020,17:16,208,NULL,NULL,3368 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,North Buckhead,B,-84.367471,33.848304
203651211,12/30/2020,12/30/2020,17:42,12/30/2020,17:42,309,NULL,NULL,501 CONNELL AVE SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Perkerson,X,-84.406371,33.683726
203651215,12/30/2020,12/30/2020,17:30,12/30/2020,17:43,111,NULL,NULL,11 ALLEN TEMPLE CT NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,NULL,I,-84.490808,33.753028
203651216,12/30/2020,12/30/2020,17:30,12/30/2020,17:40,501,NULL,NULL,375 18TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Atlantic Station,E,-84.399768,33.792442
203651219,12/30/2020,12/24/2020,4:00,12/24/2020,14:00,108,NULL,NULL,2323 TIGER FLOWERS DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Dixie Hills,J,-84.463801,33.761048
203651247,12/30/2020,12/28/2020,16:00,12/29/2020,19:00,305,NULL,NULL,187 MOURY AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23G,The Villages at Carver,Y,-84.390958,33.71444
203651298,12/30/2020,12/30/2020,18:34,12/30/2020,19:54,409,NULL,NULL,2900 LANDRUM DR SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Southwest,R,-84.483646,33.706058
203651305,12/30/2020,12/30/2020,15:00,12/30/2020,19:49,103,NULL,NULL,2250 MARIETTA BLVD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Bolton,D,-84.448362,33.816795
203651434,12/30/2020,12/30/2020,19:30,12/30/2020,20:00,205,NULL,NULL,1892 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Wildwood (NPU-C),C,-84.41304,33.80681
203651451,12/30/2020,12/30/2020,19:50,12/30/2020,20:05,604,NULL,NULL,439 HIGHLAND AVE NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Old Fourth Ward,M,-84.372728,33.760961
203651480,12/30/2020,12/30/2020,20:24,NULL,NULL,414,NULL,NULL,3755 CARMIA DR SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Princeton Lakes,P,-84.508455,33.655914
203651492,12/30/2020,12/30/2020,19:30,12/30/2020,20:20,501,NULL,NULL,712 11TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.410606,33.782802
203651494,12/30/2020,12/30/2020,20:32,12/30/2020,20:32,309,NULL,NULL,757 CLEVELAND AVE SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Perkerson,X,-84.414148,33.681486
203651496,12/30/2020,12/30/2020,20:30,12/30/2020,20:45,204,NULL,NULL,1801 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Berkeley Park,D,-84.412941,33.803197
203651497,12/30/2020,12/30/2020,20:33,12/30/2020,22:00,512,NULL,NULL,232 FORSYTH ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Downtown,M,-84.396366,33.74854
203480701,12/30/2020,12/13/2020,0:00,12/13/2020,3:00,409,NULL,NULL,2997 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Southwest,R,-84.486778,33.696108
203571236,12/29/2020,12/22/2020,17:15,12/29/2020,0:17,512,NULL,NULL,232 FORSYTH ST SW,NULL,NULL,NULL,NULL,HOMICIDE,09A,Downtown,M,-84.396366,33.74854
203630612,12/29/2020,12/28/2020,0:00,12/28/2020,0:00,509,NULL,NULL,36 JOHN PORTMAN BLVD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Downtown,M,-84.386207,33.76105
203630551,12/29/2020,12/28/2020,8:00,NULL,NULL,107,NULL,NULL,350 HOLLY ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Grove Park,J,-84.437943,33.764683
203630724,12/29/2020,12/28/2020,12:52,12/28/2020,14:45,209,NULL,NULL,3410 ALEXANDER RD NE,NULL,NULL,NULL,NULL,BURGLARY,220,North Buckhead,B,-84.365952,33.853407
203630917,12/29/2020,12/28/2020,14:00,12/28/2020,14:30,304,NULL,NULL,1041 MARTIN ST SE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Peoplestown,V,-84.383671,33.72584
203631585,12/29/2020,12/28/2020,22:00,12/29/2020,23:20,602,NULL,NULL,300 NORTH HIGHLAND AVENUE NORTHEAST,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.358246,33.763002
203631591,12/29/2020,12/29/2020,0:00,12/29/2020,2:41,304,NULL,NULL,949 WASHINGTON ST SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Peoplestown,V,-84.391266,33.728971
203631605,12/29/2020,12/28/2020,19:30,12/28/2020,23:21,601,NULL,NULL,1045 NORTH HIGHLAND AVENUE NORTHEAST,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Virginia Highland,F,-84.353917,33.783159
203631606,12/29/2020,12/28/2020,23:19,12/28/2020,23:25,208,NULL,NULL,3402 PIEDMONT RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Buckhead Forest,B,-84.373796,33.847549
203631630,12/29/2020,12/28/2020,21:30,12/28/2020,22:59,507,NULL,NULL,360 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.397321,33.763165
203640014,12/29/2020,12/29/2020,0:15,NULL,NULL,413,NULL,NULL,4472 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,BURGLARY,220,Elmco Estates,P,-84.534628,33.695792
203640041,12/29/2020,12/28/2020,19:00,12/29/2020,0:25,204,NULL,NULL,2048 BOLTON DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Bolton,D,-84.438775,33.813913
203640088,12/29/2020,12/29/2020,1:15,12/29/2020,1:30,606,NULL,NULL,201 CARROLL ST SE,NULL,NULL,NULL,NULL,BURGLARY,220,Cabbagetown,N,-84.36819,33.749115
203640100,12/29/2020,12/29/2020,1:00,12/29/2020,1:10,611,NULL,NULL,2806 TUPELO ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,East Lake,O,-84.295167,33.749161
203640101,12/29/2020,12/29/2020,1:30,12/29/2020,3:15,504,NULL,NULL,950 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Marietta Street Artery,E,-84.408214,33.776877
203640140,12/29/2020,12/29/2020,2:25,12/29/2020,2:58,410,NULL,NULL,1890 MYRTLE DR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Campbellton Road,R,-84.45437,33.70191
203640158,12/29/2020,12/28/2020,0:01,12/29/2020,2:35,407,NULL,NULL,400 FAIRBURN RD SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Fairburn Mays,H,-84.508692,33.743135
203640178,12/29/2020,12/28/2020,23:09,12/29/2020,0:00,304,NULL,NULL,949 WASHINGTON ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Peoplestown,V,-84.391266,33.728971
203640243,12/29/2020,12/28/2020,21:00,12/29/2020,6:33,404,NULL,NULL,1481 STOKES AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Westview,T,-84.436365,33.741235
203640277,12/29/2020,12/28/2020,17:00,12/29/2020,0:00,407,NULL,NULL,400 FAIRBURN RD SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Fairburn Mays,H,-84.508692,33.743135
203640298,12/29/2020,12/29/2020,0:00,12/29/2020,7:10,601,NULL,NULL,792 BRIARCLIFF RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Atkins Park,F,-84.348522,33.776156
203640299,12/29/2020,12/28/2020,17:00,12/29/2020,8:16,401,NULL,NULL,835 OGLETHORPE AVE SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,West End,T,-84.41542,33.736092
203640300,12/29/2020,12/28/2020,17:30,12/29/2020,7:30,608,NULL,NULL,365 NELMS AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lake Claire,N,-84.331998,33.764212
203640313,12/29/2020,12/29/2020,2:06,12/29/2020,2:10,202,NULL,NULL,3605 TUXEDO CT NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Tuxedo Park,A,-84.402944,33.855133
203640319,12/29/2020,12/29/2020,0:01,12/29/2020,7:30,313,NULL,NULL,3600 SOUTHSIDE INDUSTRIAL PKWY,NULL,NULL,NULL,NULL,AUTO THEFT,240,Blair Villa/Poole Creek,Z,-84.374067,33.654921
203640326,12/29/2020,12/29/2020,0:00,12/29/2020,8:00,305,NULL,NULL,201 MOURY AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,The Villages at Carver,Y,-84.391615,33.71595
203640351,12/29/2020,12/28/2020,6:00,12/29/2020,8:00,613,NULL,NULL,717 E MORNINGSIDE DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Morningside/Lenox Park,F,-84.363796,33.799115
203640364,12/29/2020,12/29/2020,1:00,12/29/2020,9:42,105,NULL,NULL,218 CHAPPELL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23G,Hunter Hills,K,-84.433657,33.761043
203640367,12/29/2020,12/29/2020,0:00,12/29/2020,8:00,305,NULL,NULL,178 MOURY AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,The Villages at Carver,Y,-84.391204,33.712797
203640385,12/29/2020,12/21/2020,8:00,12/29/2020,8:00,403,NULL,NULL,1196 ARLINGTON AVE SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Oakland City,S,-84.427073,33.725214
203640387,12/29/2020,12/29/2020,10:56,12/29/2020,10:56,114,NULL,NULL,1297 BOLTON RD NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,English Park,G,-84.493191,33.790031
203640388,12/29/2020,12/29/2020,2:00,12/29/2020,2:20,608,NULL,NULL,445 PAGE AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Candler Park,N,-84.33393,33.766388
203640390,12/29/2020,12/29/2020,3:00,12/29/2020,3:15,603,NULL,NULL,400 RALPH MCGILL BLVD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Old Fourth Ward,M,-84.374288,33.764338
203640400,12/29/2020,12/28/2020,17:00,12/29/2020,8:00,608,NULL,NULL,462 RIDGEWOOD RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lake Claire,N,-84.328505,33.766923
203640402,12/29/2020,12/29/2020,9:20,12/29/2020,9:27,205,NULL,NULL,2020 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Wildwood (NPU-C),C,-84.414561,33.810225
203640415,12/29/2020,12/29/2020,0:00,12/29/2020,9:00,305,NULL,NULL,201 MOURY AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,The Villages at Carver,Y,-84.391615,33.71595
203640444,12/29/2020,12/28/2020,19:00,12/29/2020,10:05,307,NULL,NULL,1754 RICHMOND CIR SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Lakewood Heights,Y,-84.374163,33.706944
203640445,12/29/2020,12/28/2020,18:45,12/29/2020,9:30,602,NULL,NULL,150 HALE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.359509,33.758412
203640447,12/29/2020,12/29/2020,10:11,12/29/2020,11:00,305,NULL,NULL,90 MELDON AVE SE,NULL,NULL,NULL,NULL,BURGLARY,220,South Atlanta,Y,-84.387612,33.711002
203640488,12/29/2020,12/29/2020,10:35,12/29/2020,0:00,503,NULL,NULL,1144 PIEDMONT AVE NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Midtown,E,-84.378538,33.786043
203640538,12/29/2020,12/29/2020,11:00,12/29/2020,11:06,111,NULL,NULL,94 ALLEN TEMPLE CT NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,NULL,I,-84.490589,33.754382
203640541,12/29/2020,12/28/2020,23:00,12/29/2020,11:00,204,NULL,NULL,1170 JOHN COLLIER RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Underwood Hills,D,-84.425754,33.812855
203640551,12/29/2020,5/13/2019,13:00,12/29/2020,11:28,512,NULL,NULL,232 FORSYTH ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Downtown,M,-84.396366,33.74854
203640560,12/29/2020,12/29/2020,11:20,12/29/2020,11:30,506,NULL,NULL,479 JOSEPH E. BOONE BLVD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,English Avenue,L,-84.403351,33.763682
203640568,12/29/2020,12/15/2020,17:00,12/29/2020,10:30,108,NULL,NULL,260 WADLEY ST NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Dixie Hills,J,-84.458378,33.758771
203640609,12/29/2020,12/29/2020,11:30,12/29/2020,12:10,410,NULL,NULL,2060 ALISON CT SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Campbellton Road,R,-84.455605,33.700443
203640614,12/29/2020,12/29/2020,12:12,12/29/2020,13:25,304,NULL,NULL,1014 FERN AVE SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Peoplestown,V,-84.384902,33.726767
203640623,12/29/2020,12/29/2020,11:52,12/29/2020,11:54,206,NULL,NULL,3004 PIEDMONT RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Garden Hills,B,-84.368642,33.836599
203640632,12/29/2020,12/28/2020,12:00,12/29/2020,12:00,112,NULL,NULL,366 HAMILTON E HOLMES DR NW,NULL,NULL,NULL,NULL,BURGLARY,220,Collier Heights,I,-84.470279,33.765559
203640693,12/29/2020,12/28/2020,22:30,12/29/2020,13:00,605,NULL,NULL,580 WOODWARD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Grant Park,W,-84.368457,33.745638
203640720,12/29/2020,12/20/2020,0:00,12/20/2020,5:00,303,NULL,NULL,593 CENTRAL AVE SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Mechanicsville,V,-84.393751,33.738571
203640815,12/29/2020,12/28/2020,15:00,12/29/2020,11:45,308,NULL,NULL,2566 JONESBORO RD SE,NULL,NULL,NULL,NULL,BURGLARY,220,Leila Valley,Z,-84.364576,33.683746
203640852,12/29/2020,12/3/2020,8:22,12/12/2020,8:00,212,NULL,NULL,2441 CHESHIRE BRIDGE RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Lindridge/Martin Manor,F,-84.350343,33.821395
203640860,12/29/2020,12/23/2020,14:00,12/23/2020,17:00,413,NULL,NULL,2528 BUTNER RD,NULL,NULL,NULL,NULL,BURGLARY,220,Butner/Tell,P,-84.529694,33.686277
203640923,12/29/2020,12/29/2020,17:18,12/29/2020,17:18,512,NULL,NULL,241 FORSYTH ST SW,NULL,NULL,NULL,NULL,ROBBERY,120,Downtown,M,-84.397306,33.748302
203640935,12/29/2020,12/29/2020,1:40,12/29/2020,15:30,105,NULL,NULL,1344 JOSEPH E. BOONE BLVD NW,NULL,NULL,NULL,NULL,BURGLARY,220,Hunter Hills,K,-84.431704,33.763232
203640938,12/29/2020,12/29/2020,15:00,12/29/2020,15:14,201,NULL,NULL,3516 PACES PL NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Paces,A,-84.432696,33.851117
203640948,12/29/2020,12/29/2020,15:23,12/29/2020,15:24,510,NULL,NULL,2 PARK PL NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23B,Downtown,M,-84.388433,33.754387
203640961,12/29/2020,12/29/2020,12:30,12/29/2020,15:30,501,NULL,NULL,1100 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.412219,33.784765
203640971,12/29/2020,12/26/2020,0:00,12/29/2020,15:00,313,NULL,NULL,2800 FORREST PARK RD SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,South River Gardens,Z,-84.354534,33.678607
203640977,12/29/2020,12/29/2020,15:00,12/29/2020,16:00,410,NULL,NULL,1871 PLAZA LN SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Campbellton Road,R,-84.45325,33.703874
203641031,12/29/2020,12/29/2020,10:50,12/29/2020,15:42,508,NULL,NULL,225 BAKER ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.39511,33.763382
203641058,12/29/2020,12/29/2020,17:02,12/29/2020,17:02,606,NULL,NULL,608 WOODWARD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Grant Park,W,-84.367623,33.745665
203641101,12/29/2020,12/29/2020,15:00,12/29/2020,15:40,614,NULL,NULL,799 CHARLES ALLEN DR NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Midtown,E,-84.372564,33.776441
203641102,12/29/2020,12/29/2020,16:15,12/29/2020,16:25,503,NULL,NULL,1080 PEACHTREE ST NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Midtown,E,-84.384398,33.783526
203641125,12/29/2020,12/29/2020,3:00,12/29/2020,16:45,211,NULL,NULL,741 MOROSGO DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lindbergh/Morosgo,B,-84.364391,33.822471
203641520,12/29/2020,12/27/2020,16:00,12/29/2020,19:48,209,NULL,NULL,851 LORIDANS DR NE,NULL,NULL,NULL,NULL,BURGLARY,220,North Buckhead,B,-84.359164,33.873527
203641541,12/29/2020,12/29/2020,15:00,12/29/2020,19:45,206,NULL,NULL,65 IRBY AVE NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,South Tuxedo Park,B,-84.380998,33.841524
203641554,12/29/2020,12/29/2020,20:08,12/29/2020,21:13,111,NULL,NULL,3221 M.L.K. JR DR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,NULL,I,-84.491978,33.752518
203641577,12/29/2020,12/29/2020,0:20,12/29/2020,23:00,608,NULL,NULL,437 MORELAND AVE NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Candler Park,N,-84.348844,33.766288
203641588,12/29/2020,12/29/2020,18:20,12/29/2020,20:30,501,NULL,NULL,1048 HOWELL MILL RD,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.412158,33.783343
203641603,12/29/2020,12/29/2020,19:15,12/29/2020,20:37,204,NULL,NULL,1750 ELLSWORTH INDUSTRIAL BLVD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Underwood Hills,D,-84.42764,33.802949
203631539,12/29/2020,12/28/2020,22:30,12/28/2020,22:30,607,NULL,NULL,1097 BERNE ST SE,NULL,NULL,NULL,NULL,BURGLARY,220,Ormewood Park,W,-84.351514,33.735996
203631542,12/29/2020,12/28/2020,23:00,12/29/2020,0:30,206,NULL,NULL,2293 PEACHTREE RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Buckhead Village,B,-84.379667,33.839546
203631557,12/29/2020,12/29/2020,0:02,12/29/2020,0:25,403,NULL,NULL,1431 KENILWORTH DR SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Venetian Hills,S,-84.434478,33.716036
203641334,12/29/2020,12/29/2020,18:15,12/29/2020,18:20,211,NULL,NULL,639 MOROSGO DR NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Lindbergh/Morosgo,B,-84.366938,33.82337
203641424,12/29/2020,12/29/2020,19:01,12/29/2020,19:01,406,NULL,NULL,3136 M.L.K. JR DR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,NULL,I,-84.489284,33.750373
203641425,12/29/2020,12/29/2020,13:00,12/29/2020,15:30,208,NULL,NULL,3232 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Buckhead Forest,B,-84.374043,33.844121
203641453,12/29/2020,12/29/2020,19:10,12/29/2020,19:13,207,NULL,NULL,1888 PEACHTREE RD,NULL,NULL,NULL,NULL,AUTO THEFT,240,Ardmore,E,-84.394294,33.806568
203641464,12/29/2020,12/29/2020,19:10,12/29/2020,19:15,407,NULL,NULL,320 FAIRBURN RD SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Fairburn Mays,H,-84.508168,33.745294
203641491,12/29/2020,12/28/2020,18:00,12/29/2020,8:00,301,NULL,NULL,692 DILL AVE SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Capitol View,X,-84.410352,33.718039
203641500,12/29/2020,12/29/2020,19:37,12/29/2020,20:30,609,NULL,NULL,1275 CAROLINE ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Edgewood,O,-84.346543,33.757264
203630598,12/29/2020,12/28/2020,11:00,12/28/2020,11:05,503,NULL,NULL,1150 SPRING ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.389907,33.785904
203630894,12/29/2020,12/28/2020,13:15,12/28/2020,14:06,501,NULL,NULL,685 11TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.409757,33.783262
203631465,12/29/2020,12/28/2020,21:04,12/29/2020,3:43,106,NULL,NULL,416 TAZOR ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Bankhead,K,-84.421179,33.765996
203631508,12/29/2020,12/28/2020,22:05,12/28/2020,22:10,103,NULL,NULL,2347 PAUL AVE NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Riverside,D,-84.473855,33.818777
203641785,12/29/2020,12/29/2020,23:17,12/29/2020,23:30,206,NULL,NULL,1943 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.379667,33.839546
203641705,12/29/2020,12/29/2020,21:55,12/29/2020,21:59,306,NULL,NULL,2016 BADER AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Sylvan Hills,X,-84.413978,33.699511
203641743,12/29/2020,12/29/2020,21:35,12/29/2020,21:40,501,NULL,NULL,630 10TH ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Home Park,E,-84.408054,33.781336
203631515,12/28/2020,12/28/2020,22:00,12/28/2020,22:10,501,NULL,NULL,375 14TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.399394,33.786424
203631467,12/28/2020,12/28/2020,21:05,12/28/2020,21:05,408,NULL,NULL,ELIZABETH AVE SW & VENETIAN DR SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Venetian Hills,S,-84.435595,33.71454
203630900,12/28/2020,12/28/2020,19:08,12/28/2020,19:08,501,NULL,NULL,1099 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.407069,33.78451
203630606,12/28/2020,12/27/2020,13:30,12/28/2020,11:16,506,NULL,NULL,820 WEST MARIETTA ST NW,NULL,NULL,NULL,NULL,HOMICIDE,09A,English Avenue,L,-84.416528,33.780566
203630608,12/28/2020,12/27/2020,15:00,12/28/2020,10:50,507,NULL,NULL,560 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.398326,33.768062
203631297,12/28/2020,12/28/2020,16:15,12/28/2020,18:35,208,NULL,NULL,3232 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Forest,B,-84.374043,33.844121
203631302,12/28/2020,12/28/2020,18:32,12/28/2020,18:50,103,NULL,NULL,1176 CHATTAHOOCHEE AVE NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Blandtown,D,-84.425432,33.800672
203631312,12/28/2020,12/26/2020,12:00,12/28/2020,19:54,503,NULL,NULL,1080 W PEACHTREE ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.388245,33.784687
203631337,12/28/2020,12/28/2020,18:00,12/28/2020,19:07,507,NULL,NULL,210 PETERS ST SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Castleberry Hill,M,-84.399629,33.748749
203631369,12/28/2020,12/28/2020,19:31,12/28/2020,21:24,207,NULL,NULL,1587 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Berkeley Park,D,-84.415728,33.798342
203631386,12/28/2020,12/28/2020,17:30,12/28/2020,18:30,208,NULL,NULL,3232 PEACHTREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Forest,B,-84.374043,33.844121
203631415,12/28/2020,12/28/2020,20:36,12/28/2020,20:37,613,NULL,NULL,1081 CUMBERLAND RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Morningside/Lenox Park,F,-84.351596,33.795513
203631439,12/28/2020,12/28/2020,21:37,12/28/2020,21:37,606,NULL,NULL,492 BRASFIELD SQUARE SE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Ormewood Park,W,-84.356781,33.740397
203631451,12/28/2020,12/28/2020,20:00,12/28/2020,20:47,210,NULL,NULL,3400 AROUND LENOX RD,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lenox,B,-84.365049,33.84615
203631561,12/28/2020,12/28/2020,22:48,12/28/2020,22:52,206,NULL,NULL,3004 PIEDMONT RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Garden Hills,B,-84.368642,33.836599
203631548,12/28/2020,12/28/2020,22:31,12/28/2020,23:45,209,NULL,NULL,600 PHIPPS BLVD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,North Buckhead,B,-84.365353,33.853516
203630931,12/28/2020,12/28/2020,14:00,12/28/2020,14:20,501,NULL,NULL,375 14TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.399394,33.786424
203630937,12/28/2020,12/28/2020,14:25,12/28/2020,14:30,401,NULL,NULL,496 HOLDERNESS ST SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,West End,T,-84.426555,33.741474
203630952,12/28/2020,12/28/2020,13:30,12/28/2020,17:00,208,NULL,NULL,3500 PEACHTREE RD,NULL,NULL,NULL,NULL,AUTO THEFT,240,North Buckhead,B,-84.362915,33.852714
203630971,12/28/2020,12/28/2020,14:50,12/28/2020,15:30,103,NULL,NULL,2213 PARKVIEW LN NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Bolton,D,-84.464457,33.8168
