offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apartment_office_prefix,apartment_number,location,watch,location_type,UC2_Literal,UCR_Number,neighborhood,npu,lat,long
200570303,2/26/2020,2/26/2020,3:20,2/26/2020,3:44,512,NA,NA,245 PRYOR ST SW,Morning Watch,13,ROBBERY,311,Downtown,M,33.7483,-84.39366
200571856,2/26/2020,2/26/2020,17:30,2/26/2020,18:10,302,NA,NA,784 COLEMAN ST,Evening Watch,,ROBBERY,311,Pittsburgh,V,33.73415,-84.40369
200591362,2/28/2020,2/28/2020,13:58,2/28/2020,14:00,604,NA,NA,101 JACKSON ST NE,Day Watch,13,ROBBERY,311,Sweet Auburn,M,33.75692,-84.37422
200600632,2/29/2020,2/29/2020,6:30,2/29/2020,6:40,411,NA,NA,2657 BONNYBROOK DR SW,Day Watch,13,ROBBERY,311,Greenbriar,R,33.69661,-84.47785
200610208,3/1/2020,3/1/2020,1:35,3/1/2020,1:37,212,NA,NA,1907 PIEDMONT RD NE,Morning Watch,NA,ROBBERY,311,Morningside/Lenox Park,F,33.81004,-84.36571
200621968,3/2/2020,3/2/2020,23:25,3/2/2020,23:35,207,NA,2304,1390 NORTHSIDE DR NW,Morning Watch,26,ROBBERY,311,Berkeley Park,D,33.79264,-84.40796
200640500,3/4/2020,3/4/2020,7:40,3/4/2020,7:48,611,NA,NA,815 GREENHAVEN DR SE,Day Watch,26,ROBBERY,311,The Villages at East Lake,O,33.74148,-84.31196
200660025,3/6/2020,3/6/2020,0:05,3/6/2020,1:00,312,NA,J105,445 CLEVELAND AVE SE,Morning Watch,18,ROBBERY,311,Rosedale Heights,Z,33.68149,-84.37152
200662436,3/6/2020,3/6/2020,22:08,3/6/2020,22:08,107,NA,NA,1368 NORTH AVE NW,Morning Watch,13,ROBBERY,311,Grove Park,J,33.76781,-84.43341
200690334,3/9/2020,3/9/2020,5:41,3/9/2020,5:42,113,NA,NA,2580 ETHERIDGE DR NW,Morning Watch,13,ROBBERY,311,Carey Park,G,33.78801,-84.47238
200720042,3/12/2020,3/12/2020,0:00,3/12/2020,0:30,411,NA,NA,2840 GREENBRIAR PKWY SW,NA,18,ROBBERY,311,Greenbriar,R,33.68764,-84.48965
200730319,3/13/2020,3/13/2020,1:00,3/13/2020,3:08,211,NA,NA,815 SIDNEY MARCUS BLVD NE,Morning Watch,18,ROBBERY,311,Lindbergh/Morosgo,B,33.82414,-84.36101
200750495,3/15/2020,3/15/2020,5:10,3/15/2020,5:10,212,NA,NA,2476 ELIZABETH ANN LN NE,Morning Watch,13,ROBBERY,311,Lindridge/Martin Manor,F,33.82218,-84.3495
200800014,3/20/2020,3/19/2020,23:30,3/19/2020,23:50,603,NA,NA,585 PARKWAY DR NE,Morning Watch,13,ROBBERY,311,Old Fourth Ward,M,33.77024,-84.37223
200811942,3/21/2020,3/21/2020,21:00,3/21/2020,21:30,607,NA,NA,1455 MORELAND AVE SE,Evening Watch,,ROBBERY,311,Custer/McDonough/Guice,W,33.71478,-84.35014
200820787,3/22/2020,3/22/2020,12:00,3/22/2020,12:49,308,NA,NA,2800 FORREST PARK RD SE,Day Watch,13,ROBBERY,311,South River Gardens,Z,33.67835,-84.35791
200821432,3/22/2020,3/22/2020,19:25,3/22/2020,19:35,305,NA,NA,174 MOURY AVE SW,Evening Watch,,ROBBERY,311,The Villages at Carver,Y,33.71276,-84.39056
200830366,3/23/2020,3/23/2020,5:00,3/23/2020,5:25,307,NA,NA,395 GREENDALE DR SW,Morning Watch,13,ROBBERY,311,Lakewood,Z,33.69842,-84.37615
200841240,3/24/2020,3/24/2020,13:55,3/24/2020,14:36,308,NA,NA,KIPLING ST SE / HENRY THOMAS DR SE,Evening Watch,13,ROBBERY,311,Thomasville Heights,Z,33.70263,-84.3523
200852052,3/25/2020,3/23/2020,1:30,3/23/2020,1:30,307,NA,NA,1959 LAKEWOOD AVE,Evening Watch,23,ROBBERY,311,Lakewood Heights,Y,33.70262,-84.38491
200852137,3/25/2020,3/25/2020,21:30,3/25/2020,23:35,410,NA,NA,1980 DELOWE DR SW,Evening Watch,,ROBBERY,311,Campbellton Road,R,33.70106,-84.45698
200871158,3/27/2020,3/27/2020,13:30,3/27/2020,13:59,501,NA,NA,349 14TH ST NW,Day Watch,12,ROBBERY,311,Home Park,E,33.78637,-84.39837
200880641,3/28/2020,3/28/2020,10:20,3/28/2020,10:28,111,NA,NA,213 FAIRBURN RD NW @FAIRBURN GORDON APT,Day Watch,26,ROBBERY,311,Adamsville,H,33.76132,-84.50395
200881767,3/28/2020,3/28/2020,22:58,3/29/2020,4:53,301,NA,NA,1341 METROPOLITAN PKWY SW,Morning Watch,20,ROBBERY,311,Capitol View,X,33.71805,-84.40809
200891516,3/29/2020,3/29/2020,21:25,3/29/2020,21:38,308,NA,NA,1015 STONEWALL DR,Evening Watch,13,ROBBERY,311,Leila Valley,Z,33.69275,-84.35052
200901573,3/30/2020,3/30/2020,20:50,3/30/2020,20:53,414,NA,NA,3620 CAMP CREEK PKWY SW,Evening Watch,18,ROBBERY,311,Princeton Lakes,P,33.65427,-84.50738
200908038,3/30/2020,3/30/2020,19:55,3/30/2020,20:05,701,NA,NA,1340 N LOOP RD,Evening Watch,1,ROBBERY,311,NA,NA,33.65491,-84.43521
200910210,3/31/2020,3/31/2020,2:35,3/31/2020,2:35,405,NA,NA,2716 MARTIN L KING JR DR SW,Morning Watch,NA,ROBBERY,311,Harland Terrace,I,33.75395,-84.47612
200911130,3/31/2020,3/31/2020,15:00,3/31/2020,15:30,405,NA,NA,2340 LARCHWOOD RD SW,Evening Watch,13,ROBBERY,311,Florida Heights,I,33.74739,-84.46343
200911679,3/31/2020,3/31/2020,18:35,3/31/2020,18:55,602,NA,NA,1001 PONCE DE LEON AVE NE,Evening Watch,18,ROBBERY,311,Poncey-Highland,N,33.7734,-84.35467
200961045,4/5/2020,4/5/2020,15:00,4/5/2020,16:30,114,NA,NA,3787 MARTIN L KING JR DR NW,Evening Watch,13,ROBBERY,311,Old Gordon,H,33.7684,-84.51261
200961558,4/5/2020,4/5/2020,22:30,4/5/2020,22:47,211,NA,NA,2416 PIEDMONT RD NE,Morning Watch,3,ROBBERY,311,Lindbergh/Morosgo,B,33.82098,-84.3685
200980667,4/7/2020,4/7/2020,9:50,4/7/2020,10:00,613,NA,NA,1182 WOODLAND AVE NE,Day Watch,26,ROBBERY,311,Lindridge/Martin Manor,F,33.81527,-84.34887
201010962,4/9/2020,4/9/2020,12:00,4/9/2020,12:10,306,NA,NA,2096 METROPOLITAN PKWY SW ,Evening Watch,13,ROBBERY,311,Sylvan Hills,X,33.69809,-84.4081
201020474,4/14/2020,4/11/2020,2:30,4/11/2020,2:40,110,NA,NA,300 W. LAKE AVE NW,Day Watch,13,ROBBERY,311,Grove Park,J,33.77824,-84.4482
201050220,4/14/2020,4/14/2020,3:00,4/14/2020,3:15,308,NA,NA,900 NEW TOWN CIR SE,Morning Watch,18,ROBBERY,311,Thomasville Heights,Z,33.70837,-84.36007
201050289,4/14/2020,4/14/2020,5:00,4/14/2020,6:30,501,NA,NA,270 17TH STREET,Morning Watch,NA,ROBBERY,311,Ansley Park,E,33.79469,-84.38377
201060840,4/15/2020,4/15/2020,12:30,4/15/2020,12:45,609,NA,NA,167 WHITEFOORD AVE NE,Day Watch,13,ROBBERY,311,Edgewood,O,33.7582,-84.3417
201071399,4/16/2020,4/16/2020,17:10,4/16/2020,19:00,603,NA,NA,537 BOULEVARD NE,Evening Watch,26,ROBBERY,311,Old Fourth Ward,M,33.76911,-84.37156
201080310,4/17/2020,4/17/2020,3:26,4/17/2020,3:27,110,NA,100,921 WESTMORELAND CIR NW,Morning Watch,18,ROBBERY,311,West Highlands,G,33.79009,-84.44969
201090229,4/18/2020,4/18/2020,1:00,4/18/2020,2:00,614,NA,2,316 7TH ST NE,Morning Watch,20,ROBBERY,311,Midtown,E,33.77793,-84.3769
201120066,4/21/2020,4/21/2020,0:30,4/21/2020,0:45,404,NA,NA,1998 HANDLEY AVE SW,Morning Watch,,ROBBERY,311,Westwood Terrace,I,33.73486,-84.45339
201180750,4/27/2020,4/27/2020,11:14,4/27/2020,11:15,404,NA,NA,1614 OLYMPIAN CIR SW,Day Watch,20,ROBBERY,311,Westview,T,33.73578,-84.44047
201180952,4/27/2020,4/27/2020,13:00,4/27/2020,13:20,302,NA,NA,456 DUNBAR ST SW,Day Watch,13,ROBBERY,311,Pittsburgh,V,33.72274,-84.40274
201181791,4/27/2020,4/27/2020,21:00,4/27/2020,21:30,512,NA,NA,114 MEMORIAL DR SW,Evening Watch,99,ROBBERY,311,Downtown,M,33.74667,-84.39153
201210616,4/30/2020,4/30/2020,10:10,4/30/2020,10:15,603,NA,NA,500 MORGAN ST NE,Day Watch,20,ROBBERY,311,Old Fourth Ward,M,33.76907,-84.37084
201220867,5/1/2020,5/1/2020,11:27,5/1/2020,11:34,609,NA,NA,1220 CAROLINE ST NE,Day Watch,18,ROBBERY,311,Edgewood,O,33.75862,-84.34885
201250132,5/4/2020,5/4/2020,1:23,5/4/2020,4:00,512,NA,NA,86 WASHINGTON ST SW,Morning Watch,13,ROBBERY,311,Downtown,M,33.74982,-84.38849
201251699,5/4/2020,5/4/2020,21:50,5/4/2020,21:50,110,NA,NA,GUN CLUB RD NW / HOLLYWOOD DR NW,Morning Watch,NA,ROBBERY,311,Grove Park,J,33.78155,-84.45584
201270779,5/6/2020,5/6/2020,10:20,5/6/2020,10:40,610,NA,NA,1675  MEMORIAL DR SE,Day Watch,23,ROBBERY,311,Kirkwood,O,33.74716,-84.33286
201310625,5/10/2020,5/10/2020,10:00,5/10/2020,10:20,111,G,NA,213 FAIRBURN RD NW @FAIRBURN GORDON APT,Day Watch,26,ROBBERY,311,Adamsville,H,33.76132,-84.50395
201321979,5/11/2020,5/11/2020,23:54,5/11/2020,23:54,302,NA,NA,1160 WEST AVE SW,Morning Watch,13,ROBBERY,311,Pittsburgh,V,33.72318,-84.39568
201331569,5/12/2020,5/12/2020,19:30,5/12/2020,19:50,211,NA,1417,2591 PIEDMONT RD NE,Evening Watch,26,ROBBERY,311,Lindbergh/Morosgo,B,33.82543,-84.36706
201340119,5/13/2020,5/13/2020,1:25,5/13/2020,1:37,211,NA,NA,2331 PEACHTREE RD NE,Morning Watch,23,ROBBERY,311,Peachtree Hills,B,33.81831,-84.38853
201380950,5/17/2020,5/17/2020,13:00,5/17/2020,14:00,411,NA,NA,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Day Watch,18,ROBBERY,311,Greenbriar,R,33.68845,-84.49328
201390132,5/18/2020,5/18/2020,0:12,5/18/2020,0:17,405,NA,NA,2716 MARTIN L KING JR DR SW,Morning Watch,23,ROBBERY,311,Harland Terrace,I,33.75395,-84.47612
201391138,5/18/2020,5/17/2020,19:00,5/17/2020,20:00,110,NA,NA,1033 HOLLYWOOD RD,Evening Watch,18,ROBBERY,311,Almond Park,G,33.78373,-84.45794
201400053,5/19/2020,5/19/2020,0:30,5/19/2020,0:45,306,NA,NA,1591 MURPHY AVE SW,Morning Watch,99,ROBBERY,311,Sylvan Hills,X,33.71021,-84.42571
201410019,5/20/2020,5/20/2020,0:13,5/20/2020,0:13,402,NA,NA,1123 ARLINGTON AVE SW,Morning Watch,13,ROBBERY,311,Oakland City,S,33.72448,-84.4246
201422031,5/22/2020,5/21/2020,23:00,5/22/2020,1:30,502,NA,NA,10 THE PRADO NE,Morning Watch,99,ROBBERY,311,Ansley Park,E,33.79148,-84.37508
201441373,5/23/2020,5/23/2020,15:49,5/23/2020,16:35,506,NA,NA,679 CAMERON M ALEXANDER BLVD NW,Evening Watch,13,ROBBERY,311,English Avenue,L,33.76842,-84.40965
201461766,5/25/2020,5/25/2020,21:15,5/25/2020,21:26,103,NA,NA,1901 HOLLYWOOD RD NW,Evening Watch,13,ROBBERY,311,Riverside,D,33.80756,-84.47137
201491797,5/28/2020,5/28/2020,20:40,5/28/2020,20:42,305,NA,207,201 MOURY AVE SW,Evening Watch,,ROBBERY,311,The Villages at Carver,Y,33.71691,-84.39276
201491839,5/28/2020,5/28/2020,21:00,5/28/2020,21:20,313,NA,NA,3450 FORREST PARK RD SE,Evening Watch,18,ROBBERY,311,South River Gardens,Z,33.65971,-84.35487
201501563,5/29/2020,5/29/2020,17:00,5/29/2020,20:33,401,NA,NA,516 LEE ST SW,Evening Watch,23,ROBBERY,311,West End,T,33.74087,-84.41346
201501586,5/29/2020,5/29/2020,20:20,5/29/2020,20:20,611,NA,NA,GLENWOOD AVE SE / 2ND AVE SE,Evening Watch,23,ROBBERY,311,East Lake,O,33.74001,-84.3097
201510449,5/30/2020,5/30/2020,2:00,5/30/2020,2:15,207,NA,NA,1299 NORTHSIDE DR NW,Morning Watch,24,ROBBERY,311,Loring Heights,E,33.79201,-84.40569
201510503,5/30/2020,5/30/2020,2:15,5/30/2020,2:40,508,NA,3,75 JOHN PORTMAN BLD,Morning Watch,13,ROBBERY,311,Downtown,M,33.76082,-84.38767
201530985,6/1/2020,6/1/2020,14:40,6/1/2020,15:00,201,NA,NA,3254 NORTHSIDE PKWY NW,Day Watch,18,ROBBERY,311,NA,C,33.84206,-84.42267
201540779,6/2/2020,6/2/2020,12:05,6/2/2020,12:12,413,NA,NA,2344 NISKEY LAKE RD SW,Day Watch,20,ROBBERY,311,Fairburn,P,33.69093,-84.52708
201550811,6/3/2020,6/3/2020,15:15,6/3/2020,15:15,408,NA,NA,1894 CAMPBELLTON RD SW,Day Watch,NA,ROBBERY,311,Pomona Park,R,33.70859,-84.45117
201550865,6/3/2020,6/3/2020,16:08,6/3/2020,16:08,104,NA,NA,1021 FAIR ST,Day Watch,13,ROBBERY,311,Ashview Heights,T,33.74929,-84.4213
201550886,6/3/2020,6/3/2020,16:20,6/3/2020,16:45,401,NA,NA,1355 RALPH D ABERNATHY BLVD SW,Day Watch,NA,ROBBERY,311,West End,T,33.7394,-84.43203
201550959,6/3/2020,6/3/2020,17:24,6/3/2020,17:24,411,NA,J8,3200 STONE RD SW,Evening Watch,18,ROBBERY,311,Greenbriar,R,33.6697,-84.49403
201580005,6/6/2020,6/5/2020,23:30,6/6/2020,0:05,114,NA,NA,3260 DONALD LEE HOLLOWELL PKWY,Morning Watch,NA,ROBBERY,311,Marietta Street Artery,E,33.77585,-84.40699
201580109,6/6/2020,6/6/2020,1:05,6/6/2020,1:05,606,NA,NA,29 MORELAND AVE SE,Morning Watch,23,ROBBERY,311,Reynoldstown,N,33.75276,-84.34968
201591395,6/7/2020,6/7/2020,20:45,6/7/2020,21:10,413,NA,NA,3700 CAMPBELLTON RD SW,Evening Watch,24,ROBBERY,311,NA,P,33.68995,-84.50961
201600547,6/8/2020,6/6/2020,13:00,6/6/2020,23:59,512,NA,NA,1027 SPARKS ST,Evening Watch,13,ROBBERY,311,Downtown,M,33.74816,-84.39459
201611203,6/9/2020,6/9/2020,18:25,6/9/2020,18:43,411,NA,NA,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,18,ROBBERY,311,Greenbriar,R,33.68845,-84.49328
201620589,6/10/2020,6/9/2020,22:30,6/9/2020,22:45,109,NA,NA,2538 DONALD LEE HOLLOWELL PKWY NW,Day Watch,NA,ROBBERY,311,Center Hill,J,33.77532,-84.46904
201631183,6/11/2020,6/11/2020,19:15,6/11/2020,19:25,411,NA,NA,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,18,ROBBERY,311,Greenbriar,R,33.68677,-84.49773
201640924,6/12/2020,6/12/2020,13:51,6/12/2020,13:51,106,NA,NA,336 JOSEPH E LOWERY BLVD NW,Day Watch,NA,ROBBERY,311,Bankhead,K,33.76383,-84.41787
201650250,6/13/2020,6/13/2020,1:30,6/13/2020,2:48,311,NA,NA,532 CLEVELAND AVE SW,Morning Watch,18,ROBBERY,311,Hammond Park,X,33.67941,-84.40569
201651379,6/13/2020,6/13/2020,20:20,6/13/2020,20:32,503,NA,NA,1163 W PEACHTREE ST NE,Evening Watch,26,ROBBERY,311,Midtown,E,33.78609,-84.38747
201660306,6/14/2020,6/14/2020,0:30,6/14/2020,0:35,604,NA,NA,16 WILLIAM H BORDERS DR SE,Morning Watch,18,ROBBERY,311,Sweet Auburn,M,33.75395,-84.37543
201660938,6/14/2020,6/13/2020,23:00,6/14/2020,16:42,302,NA,NA,1198 MOTON AVE SW,Day Watch,13,ROBBERY,311,Pittsburgh,V,33.72242,-84.39663
201670630,6/15/2020,6/15/2020,12:00,6/15/2020,12:35,408,NA,NA,1553 WILLOWBROOK DR SW,Day Watch,20,ROBBERY,311,Venetian Hills,S,33.71324,-84.44713
201670646,6/15/2020,6/15/2020,12:50,6/15/2020,12:56,412,NA,NA,3895 MELVIN DR SW @MELVIN DRIVE PARK,Day Watch,31,ROBBERY,311,NA,P,33.71093,-84.51534
201681215,6/16/2020,6/16/2020,22:50,6/16/2020,23:00,411,I,NA,3000 STONE HOGAN CONN SW @GREENBRIAR COMMONS,Morning Watch,18,ROBBERY,311,Greenbriar,R,33.67356,-84.4964
201690236,6/17/2020,6/17/2020,6:15,6/17/2020,6:28,609,NA,NA,1280 CAROLINE ST NE,Morning Watch,18,ROBBERY,311,Edgewood,O,33.75957,-84.34602
201690424,6/17/2020,6/17/2020,1:15,6/17/2020,1:20,308,NA,NA,470 THOMASVILLE BLVD SE,Morning Watch,18,ROBBERY,311,Thomasville Heights,Z,33.70532,-84.35959
201700911,6/18/2020,6/18/2020,18:30,6/18/2020,19:21,210,NA,NA,2572 LENOX RD NE,Morning Watch,10,ROBBERY,311,Pine Hills,B,33.82517,-84.35295
201701081,6/18/2020,6/18/2020,21:55,6/18/2020,21:59,207,NA,NA,2143 PEACHTREE RD NE,Evening Watch,18,ROBBERY,311,NA,E,33.81262,-84.39195
201710092,6/19/2020,6/19/2020,2:20,6/19/2020,2:21,610,NA,NA,1675 MEMORIAL DR SE,Morning Watch,13,ROBBERY,311,Kirkwood,O,33.74716,-84.33286
201710555,6/19/2020,6/19/2020,13:25,6/19/2020,13:30,111,K,NA,213 FAIRBURN RD NW,Day Watch,18,ROBBERY,311,Adamsville,H,33.76132,-84.50395
201720294,6/20/2020,6/20/2020,3:00,6/20/2020,3:30,604,NA,NA,424 DECATUR ST SE,Morning Watch,13,ROBBERY,311,Sweet Auburn,M,33.75107,-84.37448
201740938,6/22/2020,6/22/2020,17:24,6/22/2020,17:24,605,NA,B,806 ELOISE CT SE,Evening Watch,18,ROBBERY,311,Grant Park,W,33.73441,-84.36101
201760345,6/24/2020,6/24/2020,9:10,6/24/2020,9:15,112,NA,NA,2718 DALE CREEK DR,Day Watch,13,ROBBERY,311,Collier Heights,I,33.76448,-84.47596
201771053,6/25/2020,6/25/2020,18:13,6/25/2020,18:13,209,NA,NA,232 CHASTAIN PRESERVE LN NE,Evening Watch,NA,ROBBERY,311,North Buckhead,B,33.8648,-84.37976
201790356,6/27/2020,6/27/2020,5:30,6/27/2020,5:35,408,NA,NA,1845 VENETIAN DR,Morning Watch,13,ROBBERY,311,Venetian Hills,S,33.7149,-84.44827
201800404,6/28/2020,6/28/2020,5:30,6/28/2020,5:45,505,NA,NA,2 PONCE DE LEON AVE NE,Morning Watch,13,ROBBERY,311,Midtown,E,33.77238,-84.38698
201800406,6/28/2020,6/28/2020,5:44,6/28/2020,5:44,308,NA,NA,2520 JONESBORO RD SE,Morning Watch,,ROBBERY,311,Leila Valley,Z,33.6849,-84.36412
201801235,6/28/2020,6/28/2020,19:20,6/28/2020,19:24,604,3,NA,349 DECATUR ST SE,Evening Watch,18,ROBBERY,311,Sweet Auburn,M,33.74988,-84.37788
201810588,6/30/2020,6/29/2020,11:30,6/29/2020,11:30,210,NA,NA,3393 PEACHTREE RD,Day Watch,18,ROBBERY,311,Lenox,B,33.84676,-84.36212
201840248,7/2/2020,7/2/2020,6:00,7/2/2020,6:20,408,NA,NA,1845 VENETIAN DR SW,Morning Watch,13,ROBBERY,311,Venetian Hills,S,33.7149,-84.44827
201880799,7/6/2020,7/6/2020,13:55,7/6/2020,14:00,401,NA,NA,1273 LUCILE AVE SW,Day Watch,13,ROBBERY,311,West End,T,33.74238,-84.42945
201891286,7/7/2020,7/7/2020,18:00,7/7/2020,19:21,210,NA,NA,3535 PEACHTREE RD NE,Evening Watch,13,ROBBERY,311,Lenox,B,33.85182,-84.3595
201930408,7/11/2020,7/11/2020,6:30,7/11/2020,6:40,613,NA,NA,2137 LENOX RD NE,Day Watch,13,ROBBERY,311,Lindridge/Martin Manor,F,33.81284,-84.3506
201950235,7/13/2020,7/13/2020,4:50,7/13/2020,4:56,411,NA,K14,3200 STONE RD SW,Morning Watch,18,ROBBERY,311,Greenbriar,R,33.6697,-84.49403
201950947,7/13/2020,7/13/2020,15:45,7/13/2020,15:59,102,NA,NA,735 JOSEPH E BOONE BLVD  NW,Evening Watch,18,ROBBERY,311,English Avenue,L,33.76352,-84.41155
201971318,7/15/2020,7/15/2020,20:55,7/15/2020,20:55,408,NA,NA,1734 HADLOCK ST SW,Evening Watch,13,ROBBERY,311,NA,R,33.70815,-84.44603
201981601,7/16/2020,7/16/2020,21:35,7/16/2020,21:45,104,NA,NA,SELLS AVE SW / PEEPLES ST SW,Evening Watch,31,ROBBERY,311,Harris Chiles,T,33.74536,-84.4205
202011228,7/19/2020,7/19/2020,19:30,7/19/2020,19:45,312,NA,NA,385 HOLLY DR SE,Evening Watch,13,ROBBERY,311,Orchard Knob,Z,33.67512,-84.37703
202020120,7/20/2020,7/20/2020,1:30,7/20/2020,1:46,101,NA,NA,349 SPELMAN LN SW,Morning Watch,NA,ROBBERY,311,The Villages at Castleberry Hill,T,33.74468,-84.40847
202030163,7/21/2020,7/21/2020,3:15,7/21/2020,3:16,307,NA,NA,1917 PRYOR RD SW,Morning Watch,23,ROBBERY,311,Lakewood Heights,Y,33.70213,-84.39915
202040191,7/22/2020,7/22/2020,4:10,7/22/2020,4:20,205,NA,NA,2472 HOWELL MILL RD,Morning Watch,13,ROBBERY,311,Wildwood (NPU-C),C,33.82341,-84.41626
202070387,7/25/2020,7/25/2020,5:20,7/25/2020,5:45,409,NA,NA,3010 CAMPBELLTON RD SW,Morning Watch,18,ROBBERY,311,Southwest,R,33.69533,-84.48665
202071047,7/25/2020,7/23/2020,4:00,7/25/2020,15:42,509,NA,NA,134 BAKER ST NE @GOOSEBUMPS,Evening Watch,NA,ROBBERY,311,Downtown,M,33.76241,-84.38307
202081265,7/26/2020,7/26/2020,21:00,7/26/2020,21:00,512,NA,NA,258 NELSON ST SW,Evening Watch,18,ROBBERY,311,Castleberry Hill,M,33.75174,-84.39644
202121422,7/30/2020,7/30/2020,21:50,7/30/2020,21:57,110,NA,NA,960 CATO ST NW,Evening Watch,13,ROBBERY,311,Grove Park,J,33.78207,-84.4558
202140189,8/1/2020,8/1/2020,1:00,8/1/2020,1:45,206,NA,NA,3109 E SHADOWLAWN AVE NE,Morning Watch,99,ROBBERY,311,Buckhead Village,B,33.83982,-84.37388
202140265,8/1/2020,8/1/2020,1:40,8/1/2020,2:39,112,NA,NA,3170 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,23,ROBBERY,311,Collier Heights,I,33.78577,-84.49055
202140298,8/1/2020,8/1/2020,3:00,8/1/2020,3:20,507,NA,NA,490 WHITEHALL ST SW,Morning Watch,23,ROBBERY,311,Castleberry Hill,M,33.74348,-84.40341
202140532,8/1/2020,8/1/2020,8:30,8/1/2020,8:43,102,NA,NA,899 MAYSON TURNER RD NW,Day Watch,99,ROBBERY,311,Vine City,L,33.75703,-84.41673
202160196,8/3/2020,8/3/2020,3:16,8/3/2020,3:20,409,NA,NA,3088 CAMPBELLTON RD SW,Morning Watch,,ROBBERY,311,Southwest,R,33.69365,-84.48861
202160254,8/3/2020,8/3/2020,5:10,8/3/2020,5:32,504,NA,NA,55 IVAN ALLEN JR BLVD NW,Morning Watch,13,ROBBERY,311,Downtown,M,33.76502,-84.38985
202170658,8/4/2020,8/4/2020,12:00,8/4/2020,12:20,211,NA,NA,2561 PIEDMONT RD NE,Day Watch,18,ROBBERY,311,Lindbergh/Morosgo,B,33.82561,-84.36464
202180168,8/5/2020,8/5/2020,2:15,8/5/2020,2:15,302,NA,NA,620 MARY ST SW,Morning Watch,13,ROBBERY,311,Pittsburgh,V,33.72925,-84.40785
202191270,8/6/2020,8/6/2020,16:30,8/6/2020,16:40,313,NA,NA,3894 JONESBORO RD SE,Evening Watch,13,ROBBERY,311,South River Gardens,Z,33.64822,-84.36502
202210096,8/8/2020,8/8/2020,0:09,8/8/2020,0:40,509,NA,NA,227 COURTLAND ST NE,Morning Watch,18,ROBBERY,311,Downtown,M,33.76067,-84.38354
202221251,8/9/2020,8/9/2020,18:00,8/9/2020,18:10,210,NA,NA,3639 PEACHTREE RD NE,Evening Watch,23,ROBBERY,311,Ridgedale Park,B,33.85373,-84.35777
202230354,8/10/2020,8/10/2020,7:00,8/10/2020,7:20,307,NA,1000 B,1770 RICHMOND CIR,Day Watch,NA,ROBBERY,311,Lakewood Heights,Y,33.70695,-84.37414
202230801,8/10/2020,8/10/2020,12:00,8/10/2020,12:20,110,NA,NA,2115 HOLLYWOOD DR NW,Day Watch,,ROBBERY,311,Almond Park,G,33.78319,-84.45726
202241968,8/11/2020,8/11/2020,23:22,8/11/2020,23:33,611,NA,NA,2103 OAKVIEW RD SE,Morning Watch,13,ROBBERY,311,Kirkwood,O,33.74896,-84.31897
202251832,8/12/2020,8/12/2020,22:39,8/12/2020,22:39,112,NA,NA,2727 LOGHAVEN DR NW,Morning Watch,NA,ROBBERY,311,Collier Heights,I,33.76049,-84.47702
202260799,8/13/2020,8/13/2020,11:10,8/13/2020,11:13,303,NA,NA,246 ORMOND ST SW,Day Watch,20,ROBBERY,311,Mechanicsville,V,33.73165,-84.3961
202300216,8/17/2020,8/17/2020,3:00,8/17/2020,3:05,104,NA,NA,1083 WESTVIEW DR SW,Morning Watch,13,ROBBERY,311,Ashview Heights,T,33.74725,-84.42314
202300322,8/17/2020,8/17/2020,5:30,8/17/2020,6:30,313,NA,2G,2980 JONESBORO RD,Day Watch,NA,ROBBERY,311,South River Gardens,Z,33.67339,-84.37144
202311580,8/18/2020,8/18/2020,18:30,8/18/2020,18:33,211,NA,NA,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,Evening Watch,23,ROBBERY,311,Lindbergh/Morosgo,B,33.82545,-84.36218
202321194,8/19/2020,8/19/2020,15:30,8/19/2020,16:00,605,NA,NA,840 CHEROKEE AVE SE,Evening Watch,31,ROBBERY,311,Grant Park,W,33.73716,-84.36985
202332001,8/20/2020,8/20/2020,22:10,8/20/2020,22:15,502,NA,NA,1280 PEACHTREE ST NE @WOODRUFF ARTS CENTER,Morning Watch,13,ROBBERY,311,Midtown,E,33.78934,-84.38535
202340339,8/21/2020,8/21/2020,3:15,8/21/2020,3:15,304,NA,NA,1041 MARTIN ST SE,Morning Watch,26,ROBBERY,311,Lakewood,Z,33.69536,-84.37408
202341730,8/21/2020,8/21/2020,20:30,8/21/2020,20:50,207,NA,NA,56 PEACHTREE VALLEY RD NE,Evening Watch,NA,ROBBERY,311,NA,E,33.81095,-84.39123
202360687,8/23/2020,8/23/2020,9:00,8/23/2020,9:30,110,NA,NA,2125 HOLLYWOOD DR NW,Day Watch,,ROBBERY,311,Almond Park,G,33.78328,-84.45753
202370295,8/24/2020,8/24/2020,4:30,8/24/2020,4:33,506,NA,NA,870 PROCTOR ST NW,Morning Watch,31,ROBBERY,311,English Avenue,L,33.76482,-84.41609
202391119,8/26/2020,8/26/2020,16:00,8/26/2020,16:20,507,NA,NA,333 PETERS ST,Evening Watch,18,ROBBERY,311,Castleberry Hill,M,33.74581,-84.40396
